county,state,sab,fips,per_dem,per_gop
Hand,South Dakota,SD,46059,0.183718371837,0.7651265126510001
Hanson,South Dakota,SD,46061,0.211365902293,0.7462612163510001
Harding,South Dakota,SD,46063,0.049414824447300006,0.902470741222
Hughes,South Dakota,SD,46065,0.299645173131,0.63306007586
Hutchinson,South Dakota,SD,46067,0.205646359584,0.7479940564640001
Hyde,South Dakota,SD,46069,0.18115942028999998,0.7869565217389999
Jackson,South Dakota,SD,46071,0.29497716895,0.659360730594
Jerauld,South Dakota,SD,46073,0.273009307135,0.670113753878
Jones,South Dakota,SD,46075,0.123655913978,0.8064516129029999
Kingsbury,South Dakota,SD,46077,0.275578204626,0.658565268522
Lake,South Dakota,SD,46079,0.340996168582,0.595048629531
Lawrence,South Dakota,SD,46081,0.28339807465,0.625823340652
Lincoln,South Dakota,SD,46083,0.32008243827,0.614284015695
Lyman,South Dakota,SD,46085,0.259676284307,0.6875439831100001
Marshall,South Dakota,SD,46091,0.38726245505900003,0.542372881356
Meade,South Dakota,SD,46093,0.191291627227,0.726357456329
Mellette,South Dakota,SD,46095,0.348462664714,0.588579795022
Miner,South Dakota,SD,46097,0.264097744361,0.663533834586
Minnehaha,South Dakota,SD,46099,0.3911171307,0.537201487293
Moody,South Dakota,SD,46101,0.355631399317,0.590102389078
Pennington,South Dakota,SD,46103,0.294799019711,0.6242852055879999
Perkins,South Dakota,SD,46105,0.11706102117100001,0.8300124533
Potter,South Dakota,SD,46107,0.161048689139,0.80074906367
Roberts,South Dakota,SD,46109,0.396037056099,0.551209469892
Sanborn,South Dakota,SD,46111,0.214603739982,0.7292965271590001
Shannon,South Dakota,SD,46113,0.864640883978,0.0832182320442
Spink,South Dakota,SD,46115,0.31141985767499997,0.6282616062349999
Stanley,South Dakota,SD,46117,0.20995532865299998,0.732610082961
Sully,South Dakota,SD,46119,0.159117305459,0.788617886179
Todd,South Dakota,SD,46121,0.708235294118,0.229176470588
Tripp,South Dakota,SD,46123,0.17566539924000002,0.786692015209
Turner,South Dakota,SD,46125,0.23156626505999997,0.707710843373
Union,South Dakota,SD,46127,0.282077264091,0.669791006966
Walworth,South Dakota,SD,46129,0.184497375858,0.765442067017
Yankton,South Dakota,SD,46135,0.34328202994999996,0.587978369384
Ziebach,South Dakota,SD,46137,0.45953002611,0.480417754569
Anderson,Tennessee,TN,47001,0.303132254483,0.645998048649
Bedford,Tennessee,TN,47003,0.221176470588,0.748692810458
Benton,Tennessee,TN,47005,0.233154065169,0.7458082885160001
Bledsoe,Tennessee,TN,47007,0.192688172043,0.778709677419
Blount,Tennessee,TN,47009,0.23308067658000003,0.7210360855560001
Bradley,Tennessee,TN,47011,0.184152948531,0.775187539071
Campbell,Tennessee,TN,47013,0.17978246961,0.788547664747
Cannon,Tennessee,TN,47015,0.212492923193,0.7559916965469999
Carroll,Tennessee,TN,47017,0.224813703668,0.7481854253360001
Carter,Tennessee,TN,47019,0.164483399228,0.8048873434
Cheatham,Tennessee,TN,47021,0.245023067686,0.7138342918539999
Chester,Tennessee,TN,47023,0.185979381443,0.789072164948
Claiborne,Tennessee,TN,47025,0.171025593125,0.8022604147210001
Clay,Tennessee,TN,47027,0.242206235012,0.733127783487
Cocke,Tennessee,TN,47029,0.16352824578800002,0.808638916419
Coffee,Tennessee,TN,47031,0.23830108067400002,0.7242523247050001
Crockett,Tennessee,TN,47033,0.241737838841,0.738395841069
Cumberland,Tennessee,TN,47035,0.19780971937,0.776104646741
Davidson,Tennessee,TN,47037,0.603060938509,0.34266995398
Decatur,Tennessee,TN,47039,0.19532444832899998,0.782171728206
Dickson,Tennessee,TN,47043,0.25339706751200003,0.7096514313339999
Dyer,Tennessee,TN,47045,0.21181339352899997,0.7656132430399999
Fayette,Tennessee,TN,47047,0.303791567388,0.6757484719779999
Fentress,Tennessee,TN,47049,0.150458213651,0.825058131583
Franklin,Tennessee,TN,47051,0.267188168429,0.7043940597689999
Gibson,Tennessee,TN,47053,0.269708478752,0.707195647711
Giles,Tennessee,TN,47055,0.26214028777,0.71618705036
Grainger,Tennessee,TN,47057,0.144520976832,0.828804007514
Greene,Tennessee,TN,47059,0.17926014218199998,0.78915329275
Grundy,Tennessee,TN,47061,0.210105263158,0.763368421053
Hamblen,Tennessee,TN,47063,0.198017396375,0.769668108266
Hamilton,Tennessee,TN,47065,0.391670446813,0.557531469721
Hancock,Tennessee,TN,47067,0.144459398834,0.826379542396
Hardeman,Tennessee,TN,47069,0.451633845488,0.531486691192
Hardin,Tennessee,TN,47071,0.16303146044800002,0.805307066037
Hawkins,Tennessee,TN,47073,0.169227795496,0.802696433749
Haywood,Tennessee,TN,47075,0.542790152403,0.441090269637
Henderson,Tennessee,TN,47077,0.17656311443199998,0.798073141958
Henry,Tennessee,TN,47079,0.237526189183,0.7358578412350001
Hickman,Tennessee,TN,47081,0.23486214893100002,0.732414326205
Houston,Tennessee,TN,47083,0.273301737757,0.6887835703
Humphreys,Tennessee,TN,47085,0.275528785544,0.690292758089
Jackson,Tennessee,TN,47087,0.253879019564,0.726107488194
Jefferson,Tennessee,TN,47089,0.18374223438999998,0.7770875013160001
Johnson,Tennessee,TN,47091,0.150701647346,0.8236729713240001
Knox,Tennessee,TN,47093,0.35065768188100005,0.589760467685
Lake,Tennessee,TN,47095,0.292893401015,0.68883248731
Lauderdale,Tennessee,TN,47097,0.421295229316,0.562802489053
Lawrence,Tennessee,TN,47099,0.180163494699,0.7931408864480001
Lewis,Tennessee,TN,47101,0.19343620951999999,0.7778743751360001
Lincoln,Tennessee,TN,47103,0.19216277317299998,0.781838733986
Loudon,Tennessee,TN,47105,0.21095090971500002,0.754720219705
Macon,Tennessee,TN,47111,0.14299065420600002,0.835781041389
Madison,Tennessee,TN,47113,0.408802033683,0.564585319352
Marion,Tennessee,TN,47115,0.261170605613,0.709010339734
Marshall,Tennessee,TN,47117,0.24978074022100002,0.716277845992
Maury,Tennessee,TN,47119,0.285901676742,0.678139614463
Meigs,Tennessee,TN,47121,0.198561818604,0.774066341916
Monroe,Tennessee,TN,47123,0.186744868035,0.783636363636
Montgomery,Tennessee,TN,47125,0.378609588324,0.564265512064
Moore,Tennessee,TN,47127,0.16951469583,0.794600136705
Morgan,Tennessee,TN,47129,0.158013205282,0.8146758703479999
Obion,Tennessee,TN,47131,0.198396465679,0.779268591999
Overton,Tennessee,TN,47133,0.237095790116,0.7388651616840001
Perry,Tennessee,TN,47135,0.209106830123,0.759019264448
Pickett,Tennessee,TN,47137,0.20544269835200002,0.773859716366
Polk,Tennessee,TN,47139,0.192024539877,0.781748466258
Putnam,Tennessee,TN,47141,0.253987684546,0.7040952592919999
Rhea,Tennessee,TN,47143,0.17741640782,0.790243011146
Roane,Tennessee,TN,47145,0.223957367933,0.735078776645
Robertson,Tennessee,TN,47147,0.24532209156100002,0.717143702389
Rutherford,Tennessee,TN,47149,0.343857376218,0.604855517377
Scott,Tennessee,TN,47151,0.131124526183,0.848518882493
Sequatchie,Tennessee,TN,47153,0.185459678842,0.7824245632610001
Sevier,Tennessee,TN,47155,0.173935876175,0.790768380321
Shelby,Tennessee,TN,47157,0.622670334869,0.34637393366499997
Smith,Tennessee,TN,47159,0.227800269906,0.7402159244259999
Stewart,Tennessee,TN,47161,0.231307968957,0.7314026121520001
Sullivan,Tennessee,TN,47163,0.19896424991599998,0.761393250919
Sumner,Tennessee,TN,47165,0.255388294879,0.704909960608
Tipton,Tennessee,TN,47167,0.24726168064399998,0.7227879513950001
Trousdale,Tennessee,TN,47169,0.300127307447,0.668045830681
Unicoi,Tennessee,TN,47171,0.175830309796,0.790678202623
Union,Tennessee,TN,47173,0.162798194713,0.8098001289489999
Van Buren,Tennessee,TN,47175,0.22300372362399998,0.752999586264
