Median Household Income 
Population Reference Bureau prb.org
"Sources: U.S. Census Bureau, Decennial Census and American Community Survey ."

FIPS,Name,Type,TimeFrame,Data
47039,Decatur County,County,2013-2017,36427
47041,DeKalb County,County,1999,44806
47041,DeKalb County,County,2006-2010,39281
47041,DeKalb County,County,2013-2017,40690
47043,Dickson County,County,1999,57642
47043,Dickson County,County,2006-2010,50200
47043,Dickson County,County,2013-2017,47398
47045,Dyer County,County,1999,48391
47045,Dyer County,County,2006-2010,41526
47045,Dyer County,County,2013-2017,44386
47047,Fayette County,County,1999,59447
47047,Fayette County,County,2006-2010,63918
47047,Fayette County,County,2013-2017,57919
47049,Fentress County,County,1999,34296
47049,Fentress County,County,2006-2010,33398
47049,Fentress County,County,2013-2017,32616
47051,Franklin County,County,1999,53197
47051,Franklin County,County,2006-2010,46176
47051,Franklin County,County,2013-2017,46882
47053,Gibson County,County,1999,45907
47053,Gibson County,County,2006-2010,40502
47053,Gibson County,County,2013-2017,41315
47055,Giles County,County,1999,51396
47055,Giles County,County,2006-2010,42657
47055,Giles County,County,2013-2017,43925
47057,Grainger County,County,1999,41320
47057,Grainger County,County,2006-2010,34503
47057,Grainger County,County,2013-2017,40088
47059,Greene County,County,1999,44840
47059,Greene County,County,2006-2010,41539
47059,Greene County,County,2013-2017,38266
47061,Grundy County,County,1999,33885
47061,Grundy County,County,2006-2010,29891
47061,Grundy County,County,2013-2017,31919
47063,Hamblen County,County,1999,47745
47063,Hamblen County,County,2006-2010,44851
47063,Hamblen County,County,2013-2017,42042
47065,Hamilton County,County,1999,57456
47065,Hamilton County,County,2006-2010,51162
47065,Hamilton County,County,2013-2017,50273
47067,Hancock County,County,1999,29163
47067,Hancock County,County,2006-2010,26055
47067,Hancock County,County,2013-2017,29619
47069,Hardeman County,County,1999,42964
47069,Hardeman County,County,2006-2010,36662
47069,Hardeman County,County,2013-2017,36686
47071,Hardin County,County,1999,41057
47071,Hardin County,County,2006-2010,34626
47071,Hardin County,County,2013-2017,39092
47073,Hawkins County,County,1999,46195
47073,Hawkins County,County,2006-2010,39877
47073,Hawkins County,County,2013-2017,38728
47075,Haywood County,County,1999,40839
47075,Haywood County,County,2006-2010,36521
47075,Haywood County,County,2013-2017,36118
47077,Henderson County,County,1999,47312
47077,Henderson County,County,2006-2010,43815
47077,Henderson County,County,2013-2017,42711
47079,Henry County,County,1999,44526
47079,Henry County,County,2006-2010,41504
47079,Henry County,County,2013-2017,40415
47081,Hickman County,County,1999,45771
47081,Hickman County,County,2006-2010,47407
47081,Hickman County,County,2013-2017,39333
47083,Houston County,County,1999,44229
47083,Houston County,County,2006-2010,38013
47083,Houston County,County,2013-2017,41820
47085,Humphreys County,County,1999,52816
47085,Humphreys County,County,2006-2010,46743
47085,Humphreys County,County,2013-2017,40998
47087,Jackson County,County,1999,39114
47087,Jackson County,County,2006-2010,36868
47087,Jackson County,County,2013-2017,33933
47089,Jefferson County,County,1999,48444
47089,Jefferson County,County,2006-2010,43085
47089,Jefferson County,County,2013-2017,45641
47091,Johnson County,County,1999,34044
47091,Johnson County,County,2006-2010,33744
47091,Johnson County,County,2013-2017,32994
47093,Knox County,County,1999,55278
47093,Knox County,County,2006-2010,52684
47093,Knox County,County,2013-2017,52458
47095,Lake County,County,1999,32462
47095,Lake County,County,2006-2010,27830
47095,Lake County,County,2013-2017,n/a
47097,Lauderdale County,County,1999,43909
47097,Lauderdale County,County,2006-2010,37062
47097,Lauderdale County,County,2013-2017,35551
47099,Lawrence County,County,1999,45011
47099,Lawrence County,County,2006-2010,39418
47099,Lawrence County,County,2013-2017,41522
47101,Lewis County,County,1999,44932
47101,Lewis County,County,2006-2010,39435
47101,Lewis County,County,2013-2017,37092
47103,Lincoln County,County,1999,49345
47103,Lincoln County,County,2006-2010,48406
47103,Lincoln County,County,2013-2017,42153
47105,Loudon County,County,1999,59627
47105,Loudon County,County,2006-2010,55596
47105,Loudon County,County,2013-2017,55431
47107,McMinn County,County,1999,47109
47107,McMinn County,County,2006-2010,41853
47107,McMinn County,County,2013-2017,39990
47109,McNairy County,County,1999,44504
47109,McNairy County,County,2006-2010,39184
47109,McNairy County,County,2013-2017,34353
47111,Macon County,County,1999,44080
47111,Macon County,County,2006-2010,37280
47111,Macon County,County,2013-2017,35533
47113,Madison County,County,1999,54581
47113,Madison County,County,2006-2010,45269
47113,Madison County,County,2013-2017,44496
47115,Marion County,County,1999,46371
47115,Marion County,County,2006-2010,43700
47115,Marion County,County,2013-2017,45366
47117,Marshall County,County,1999,56758
47117,Marshall County,County,2006-2010,45559
47117,Marshall County,County,2013-2017,46837
47119,Maury County,County,1999,61383
47119,Maury County,County,2006-2010,52142
47119,Maury County,County,2013-2017,52080
47121,Meigs County,County,1999,43323
47121,Meigs County,County,2006-2010,37752
47121,Meigs County,County,2013-2017,39786
47123,Monroe County,County,1999,44774
47123,Monroe County,County,2006-2010,40797
47123,Monroe County,County,2013-2017,36931
47125,Montgomery County,County,1999,57531
47125,Montgomery County,County,2006-2010,55130
47125,Montgomery County,County,2013-2017,53737
47127,Moore County,County,1999,54004
47127,Moore County,County,2006-2010,n/a
47127,Moore County,County,2013-2017,51671
47129,Morgan County,County,1999,40900
47129,Morgan County,County,2006-2010,41432
47129,Morgan County,County,2013-2017,40707
47131,Obion County,County,1999,48356
47131,Obion County,County,2006-2010,44554
47131,Obion County,County,2013-2017,38063
47133,Overton County,County,1999,39723
47133,Overton County,County,2006-2010,38699
47133,Overton County,County,2013-2017,36052
47135,Perry County,County,1999,41415
47135,Perry County,County,2006-2010,35803
47135,Perry County,County,2013-2017,31503
47137,Pickett County,County,1999,36414
47137,Pickett County,County,2006-2010,34019
47137,Pickett County,County,2013-2017,39313
47139,Polk County,County,1999,43749
47139,Polk County,County,2006-2010,38339
47139,Polk County,County,2013-2017,42307
47141,Putnam County,County,1999,45625
47141,Putnam County,County,2006-2010,39644
47141,Putnam County,County,2013-2017,37802
47143,Rhea County,County,1999,44893
47143,Rhea County,County,2006-2010,41419
47143,Rhea County,County,2013-2017,39368
47145,Roane County,County,1999,49038
47145,Roane County,County,2006-2010,48109
47145,Roane County,County,2013-2017,45407
47147,Robertson County,County,1999,63720
47147,Robertson County,County,2006-2010,57260
47147,Robertson County,County,2013-2017,57424
47149,Rutherford County,County,1999,68351
47149,Rutherford County,County,2006-2010,60584
47149,Rutherford County,County,2013-2017,62149
47151,Scott County,County,1999,35558
47151,Scott County,County,2006-2010,32368
47151,Scott County,County,2013-2017,31875
47153,Sequatchie County,County,1999,45692
47153,Sequatchie County,County,2006-2010,38139
47153,Sequatchie County,County,2013-2017,51312
47155,Sevier County,County,1999,51241
47155,Sevier County,County,2006-2010,46732
47155,Sevier County,County,2013-2017,44473
47157,Shelby County,County,1999,58434
47157,Shelby County,County,2006-2010,50370
47157,Shelby County,County,2013-2017,48415
47159,Smith County,County,1999,52578
47159,Smith County,County,2006-2010,48674
47159,Smith County,County,2013-2017,44275
47161,Stewart County,County,1999,47695
47161,Stewart County,County,2006-2010,45310
47161,Stewart County,County,2013-2017,44090
47163,Sullivan County,County,1999,49485
47163,Sullivan County,County,2006-2010,45020
47163,Sullivan County,County,2013-2017,42251
47165,Sumner County,County,1999,67935
47165,Sumner County,County,2006-2010,61875
47165,Sumner County,County,2013-2017,61584
47167,Tipton County,County,1999,61774
47167,Tipton County,County,2006-2010,55635
47167,Tipton County,County,2013-2017,57212
47169,Trousdale County,County,1999,47541
47169,Trousdale County,County,2006-2010,n/a
47169,Trousdale County,County,2013-2017,n/a
47171,Unicoi County,County,1999,44074
47171,Unicoi County,County,2006-2010,38744
47171,Unicoi County,County,2013-2017,36576
47173,Union County,County,1999,40343
47173,Union County,County,2006-2010,33963
47173,Union County,County,2013-2017,40132
47175,Van Buren County,County,1999,41568
47175,Van Buren County,County,2006-2010,32773
47175,Van Buren County,County,2013-2017,43631
47177,Warren County,County,1999,45634
47177,Warren County,County,2006-2010,39374
47177,Warren County,County,2013-2017,36765
47179,Washington County,County,1999,48875
47179,Washington County,County,2006-2010,46484
47179,Washington County,County,2013-2017,44180
47181,Wayne County,County,1999,39223
47181,Wayne County,County,2006-2010,39427
47181,Wayne County,County,2013-2017,34299
47183,Weakley County,County,1999,44288
47183,Weakley County,County,2006-2010,36458
47183,Weakley County,County,2013-2017,36550
47185,White County,County,1999,43366
47185,White County,County,2006-2010,38156
47185,White County,County,2013-2017,37654
47187,Williamson County,County,1999,101989
47187,Williamson County,County,2006-2010,98962
47187,Williamson County,County,2013-2017,103543
47189,Wilson County,County,1999,74001
47189,Wilson County,County,2006-2010,68367
47189,Wilson County,County,2013-2017,66123
48001,Anderson County,County,1999,47165
48001,Anderson County,County,2006-2010,45495
48001,Anderson County,County,2013-2017,42313
48003,Andrews County,County,1999,50233
48003,Andrews County,County,2006-2010,54870
48003,Andrews County,County,2013-2017,70753
48005,Angelina County,County,1999,49894
48005,Angelina County,County,2006-2010,44109
48005,Angelina County,County,2013-2017,46472
48007,Aransas County,County,1999,45312
48007,Aransas County,County,2006-2010,47524
48007,Aransas County,County,2013-2017,44601
48009,Archer County,County,1999,56842
48009,Archer County,County,2006-2010,57340
48009,Archer County,County,2013-2017,63192
48011,Armstrong County,County,1999,56370
48011,Armstrong County,County,2006-2010,68200
48011,Armstrong County,County,2013-2017,68750
48013,Atascosa County,County,1999,48824
48013,Atascosa County,County,2006-2010,48367
48013,Atascosa County,County,2013-2017,55194
48015,Austin County,County,1999,56991
48015,Austin County,County,2006-2010,60012
48015,Austin County,County,2013-2017,62614
48017,Bailey County,County,1999,41178
48017,Bailey County,County,2006-2010,47745
48017,Bailey County,County,2013-2017,n/a
48019,Bandera County,County,1999,57578
48019,Bandera County,County,2006-2010,49972
48019,Bandera County,County,2013-2017,56413
48021,Bastrop County,County,1999,64316
48021,Bastrop County,County,2006-2010,58397
48021,Bastrop County,County,2013-2017,59185
48023,Baylor County,County,1999,36346
48023,Baylor County,County,2006-2010,n/a
48023,Baylor County,County,2013-2017,36157
48025,Bee County,County,1999,41903
48025,Bee County,County,2006-2010,45382
48025,Bee County,County,2013-2017,45415
48027,Bell County,County,1999,54419
48027,Bell County,County,2006-2010,54779
48027,Bell County,County,2013-2017,52583
48029,Bexar County,County,1999,56567
48029,Bexar County,County,2006-2010,53010
48029,Bexar County,County,2013-2017,53999
48031,Blanco County,County,1999,58104
48031,Blanco County,County,2006-2010,51973
48031,Blanco County,County,2013-2017,58500
48033,Borden County,County,1999,43103
48033,Borden County,County,2006-2010,n/a
48033,Borden County,County,2013-2017,n/a
48035,Bosque County,County,1999,50447
48035,Bosque County,County,2006-2010,51027
48035,Bosque County,County,2013-2017,48677
48037,Bowie County,County,1999,48705
48037,Bowie County,County,2006-2010,47942
48037,Bowie County,County,2013-2017,46283
48039,Brazoria County,County,1999,71775
48039,Brazoria County,County,2006-2010,73920
48039,Brazoria County,County,2013-2017,76426
48041,Brazos County,County,1999,42954
48041,Brazos County,County,2006-2010,42700
48041,Brazos County,County,2013-2017,43907
48043,Brewster County,County,1999,40418
48043,Brewster County,County,2006-2010,40335
48043,Brewster County,County,2013-2017,38906
48045,Briscoe County,County,1999,44154
48045,Briscoe County,County,2006-2010,38529
48045,Briscoe County,County,2013-2017,n/a
48047,Brooks County,County,1999,27484
48047,Brooks County,County,2006-2010,22488
48047,Brooks County,County,2013-2017,24794
48049,Brown County,County,1999,45714
48049,Brown County,County,2006-2010,43753
48049,Brown County,County,2013-2017,43062
48051,Burleson County,County,1999,48742
48051,Burleson County,County,2006-2010,48657
48051,Burleson County,County,2013-2017,52510
48053,Burnet County,County,1999,55967
48053,Burnet County,County,2006-2010,54293
48053,Burnet County,County,2013-2017,57173
48055,Caldwell County,County,1999,53977
48055,Caldwell County,County,2006-2010,46865
48055,Caldwell County,County,2013-2017,51346
48057,Calhoun County,County,1999,52909
48057,Calhoun County,County,2006-2010,48740
48057,Calhoun County,County,2013-2017,58788
48059,Callahan County,County,1999,47911
48059,Callahan County,County,2006-2010,50247
48059,Callahan County,County,2013-2017,40945
48061,Cameron County,County,1999,38602
48061,Cameron County,County,2006-2010,35226
48061,Cameron County,County,2013-2017,36095
48063,Camp County,County,1999,45994
48063,Camp County,County,2006-2010,n/a
48063,Camp County,County,2013-2017,41811
48065,Carson County,County,1999,59456
48065,Carson County,County,2006-2010,63216
48065,Carson County,County,2013-2017,67010
48067,Cass County,County,1999,41975
48067,Cass County,County,2006-2010,40967
48067,Cass County,County,2013-2017,41432
48069,Castro County,County,1999,45190
48069,Castro County,County,2006-2010,39533
48069,Castro County,County,2013-2017,44643
48071,Chambers County,County,1999,70789
48071,Chambers County,County,2006-2010,75224
48071,Chambers County,County,2013-2017,74368
48073,Cherokee County,County,1999,43262
